Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
4,2010-10-22,6417,2736,0,0,0,0,0,126.3815484,7.127,FALSO
5,2010-10-22,7096,2725,0,0,0,0,0,212.4169928,6.768,FALSO
6,2010-10-22,7097,2725,0,0,0,0,0,213.3820486,7.007,FALSO
7,2010-10-22,3684,2762,0,0,0,0,0,190.9070184,9.137,FALSO
8,2010-10-22,6286,2725,0,0,0,0,0,215.2248,6.433,FALSO
9,2010-10-22,6999,2725,0,0,0,0,0,215.4081762,6.56,FALSO
10,2010-10-22,6812,3014,0,0,0,0,0,126.3815484,9.003,FALSO
11,2010-10-22,726,2725,0,0,0,0,0,215.17839,7.564,FALSO
12,2010-10-22,6885,3014,0,0,0,0,0,126.3815484,14.313,FALSO
13,2010-10-22,5689,2849,0,0,0,0,0,126.3815484,7.795,FALSO
14,2010-10-22,5315,2917,0,0,0,0,0,182.8558685,8.724,FALSO
15,2010-10-22,471,3049,0,0,0,0,0,132.8170968,8.067,FALSO
16,2010-10-22,4585,2762,0,0,0,0,0,190.9070184,6.986,FALSO
17,2010-10-22,4795,2849,0,0,0,0,0,126.3815484,6.885,FALSO
18,2010-10-22,4712,2919,0,0,0,0,0,132.8170968,9.331,FALSO
19,2010-10-22,4845,3049,0,0,0,0,0,132.8170968,8.067,FALSO
20,2010-10-22,5052,2917,0,0,0,0,0,205.0627881,7.484,FALSO
21,2010-10-22,7072,2725,0,0,0,0,0,211.5187208,8.163,FALSO
22,2010-10-22,5024,2919,0,0,0,0,0,136.688871,8.572,FALSO
23,2010-10-22,4319,2919,0,0,0,0,0,132.8170968,5.287,FALSO
24,2010-10-22,4869,3049,0,0,0,0,0,132.8170968,8.275,FALSO
25,2010-10-22,4673,2917,0,0,0,0,0,205.0627881,7.484,FALSO
26,2010-10-22,3613,2919,0,0,0,0,0,132.8170968,8.149,FALSO
27,2010-10-22,5282,3049,0,0,0,0,0,136.688871,8.021,FALSO
28,2010-10-22,6885,3014,0,0,0,0,0,126.3815484,14.313,FALSO
29,2010-10-22,5024,2919,0,0,0,0,0,132.8170968,10.524,FALSO
30,2010-10-22,7072,2725,0,0,0,0,0,211.5187208,8.163,FALSO
31,2010-10-22,7072,2725,0,0,0,0,0,211.5187208,8.163,FALSO
32,2010-10-22,523,2762,0,0,0,0,0,190.9070184,9.137,FALSO
33,2010-10-22,742,3014,0,0,0,0,0,126.3815484,9.265,FALSO
34,2010-10-22,5811,2736,0,0,0,0,0,126.3815484,10.21,FALSO
35,2010-10-22,5282,2917,0,0,0,0,0,136.688871,8.763,FALSO
36,2010-10-22,7224,2698,0,0,0,0,0,210.6271444,8.476,FALSO
37,2010-10-22,7224,2725,0,0,0,0,0,210.6271444,8.476,FALSO
38,2010-10-22,6885,3014,0,0,0,0,0,126.3815484,14.313,FALSO
39,2010-10-22,7173,2725,0,0,0,0,0,210.6271444,8.476,FALSO
40,2010-10-22,4125,2919,0,0,0,0,0,132.8170968,5.287,FALSO
41,2010-10-22,4809,2762,0,0,0,0,0,190.9070184,7.508,FALSO
42,2010-10-22,6812,3014,0,0,0,0,0,126.3815484,9.003,FALSO
43,2010-10-22,6946,2725,0,0,0,0,0,203.7770645,10.21,FALSO
44,2010-10-22,5689,2849,0,0,0,0,0,126.3815484,7.61,FALSO
45,2010-10-22,5315,2917,0,0,0,0,0,182.8558685,8.724,FALSO
1,2010-10-29,6964,2716,0,0,0,0,0,211.9088438,7.838,FALSO
2,2010-10-29,6624,2716,0,0,0,0,0,211.5661131,8.163,FALSO
3,2010-10-29,7204,2716,0,0,0,0,0,215.2274686,7.564,FALSO
4,2010-10-29,5694,2718,0,0,0,0,0,126.4364194,7.127,FALSO
5,2010-10-29,7058,2716,0,0,0,0,0,212.464799,6.768,FALSO
6,2010-10-29,7039,2716,0,0,0,0,0,213.4302994,7.007,FALSO
7,2010-10-29,3478,2748,0,0,0,0,0,190.951728,9.137,FALSO
8,2010-10-29,5793,2716,0,0,0,0,0,215.2739,6.433,FALSO
9,2010-10-29,6443,2716,0,0,0,0,0,215.4573607,6.56,FALSO
10,2010-10-29,6876,313,0,0,0,0,0,126.4364194,9.003,FALSO
11,2010-10-29,7421,2716,0,0,0,0,0,215.2274686,7.564,FALSO
12,2010-10-29,6109,3016,0,0,0,0,0,126.4364194,14.313,FALSO
13,2010-10-29,4512,2841,0,0,0,0,0,126.4364194,7.795,FALSO
14,2010-10-29,613,2921,0,0,0,0,0,182.9011166,8.724,FALSO
15,2010-10-29,5509,3055,0,0,0,0,0,132.8708387,8.067,FALSO
16,2010-10-29,3576,2748,0,0,0,0,0,190.951728,6.986,FALSO
17,2010-10-29,3987,2841,0,0,0,0,0,126.4364194,6.885,FALSO
18,2010-10-29,5585,2938,0,0,0,0,0,132.8708387,9.331,FALSO
19,2010-10-29,5611,3055,0,0,0,0,0,132.8708387,8.067,FALSO
20,2010-10-29,5756,2921,0,0,0,0,0,205.1118126,7.484,FALSO
21,2010-10-29,6751,2716,0,0,0,0,0,211.5661131,8.163,FALSO
22,2010-10-29,5773,2938,0,0,0,0,0,136.7375484,8.572,FALSO
23,2010-10-29,4868,2938,0,0,0,0,0,132.8708387,5.287,FALSO
24,2010-10-29,5729,3055,0,0,0,0,0,132.8708387,8.275,FALSO
25,2010-10-29,5572,2921,0,0,0,0,0,205.1118126,7.484,FALSO
26,2010-10-29,403,2938,0,0,0,0,0,132.8708387,8.149,FALSO
27,2010-10-29,6102,3055,0,0,0,0,0,136.7375484,8.021,FALSO
28,2010-10-29,6109,3016,0,0,0,0,0,126.4364194,14.313,FALSO
29,2010-10-29,5773,2938,0,0,0,0,0,132.8708387,10.524,FALSO
30,2010-10-29,6751,2716,0,0,0,0,0,211.5661131,8.163,FALSO
31,2010-10-29,6751,2716,0,0,0,0,0,211.5661131,8.163,FALSO
32,2010-10-29,4545,2748,0,0,0,0,0,190.951728,9.137,FALSO
33,2010-10-29,7134,313,0,0,0,0,0,126.4364194,9.265,FALSO
34,2010-10-29,5078,2718,0,0,0,0,0,126.4364194,10.21,FALSO
35,2010-10-29,6102,2921,0,0,0,0,0,136.7375484,8.763,FALSO
36,2010-10-29,7622,268,0,0,0,0,0,210.6736944,8.476,FALSO
37,2010-10-29,7622,2716,0,0,0,0,0,210.6736944,8.476,FALSO
38,2010-10-29,6109,3016,0,0,0,0,0,126.4364194,14.313,FALSO
39,2010-10-29,7514,2716,0,0,0,0,0,210.6736944,8.476,FALSO
40,2010-10-29,471,2938,0,0,0,0,0,132.8708387,5.287,FALSO
41,2010-10-29,4216,2748,0,0,0,0,0,190.951728,7.508,FALSO
42,2010-10-29,6876,313,0,0,0,0,0,126.4364194,9.003,FALSO
43,2010-10-29,6588,2716,0,0,0,0,0,203.8242258,10.21,FALSO
44,2010-10-29,4512,2841,0,0,0,0,0,126.4364194,7.61,FALSO
45,2010-10-29,613,2921,0,0,0,0,0,182.9011166,8.724,FALSO
1,2010-11-05,5874,2689,0,0,0,0,0,211.9563939,7.838,FALSO
2,2010-11-05,5785,2689,0,0,0,0,0,211.6135053,8.163,FALSO
3,2010-11-05,6294,2689,0,0,0,0,0,215.2765472,7.564,FALSO
4,2010-11-05,516,2699,0,0,0,0,0,126.4912903,7.127,FALSO
5,2010-11-05,5888,2689,0,0,0,0,0,212.5126051,6.768,FALSO
6,2010-11-05,599,2689,0,0,0,0,0,213.4785503,7.007,FALSO
7,2010-11-05,4944,2729,0,0,0,0,0,190.9964377,9.137,FALSO
8,2010-11-05,5576,2689,0,0,0,0,0,215.323,6.433,FALSO
9,2010-11-05,5869,2689,0,0,0,0,0,215.5065452,6.56,FALSO
10,2010-11-05,7104,3009,0,0,0,0,0,126.4912903,9.003,FALSO
11,2010-11-05,6441,2689,0,0,0,0,0,215.2765472,7.564,FALSO
12,2010-11-05,6549,3129,0,0,0,0,0,126.4912903,14.313,FALSO
13,2010-11-05,4996,2831,0,0,0,0,0,126.4912903,7.795,FALSO
14,2010-11-05,4565,2917,0,0,0,0,0,182.9463648,8.724,FALSO
15,2010-11-05,4029,3049,0,0,0,0,0,132.9245806,8.067,FALSO
16,2010-11-05,3994,2729,0,0,0,0,0,190.9964377,6.986,FALSO
17,2010-11-05,4254,2831,0,0,0,0,0,126.4912903,6.885,FALSO
18,2010-11-05,4205,2938,0,0,0,0,0,132.9245806,9.331,FALSO
19,2010-11-05,4178,3049,0,0,0,0,0,132.9245806,8.067,FALSO
20,2010-11-05,4278,2917,0,0,0,0,0,205.160837,7.484,FALSO
21,2010-11-05,5871,2689,0,0,0,0,0,211.6135053,8.163,FALSO
22,2010-11-05,4434,2938,0,0,0,0,0,136.7862258,8.572,FALSO
23,2010-11-05,366,2938,0,0,0,0,0,132.9245806,5.287,FALSO
24,2010-11-05,422,3049,0,0,0,0,0,132.9245806,8.275,FALSO
25,2010-11-05,388,2917,0,0,0,0,0,205.160837,7.484,FALSO
26,2010-11-05,3051,2938,0,0,0,0,0,132.9245806,8.149,FALSO
27,2010-11-05,4591,3049,0,0,0,0,0,136.7862258,8.021,FALSO
28,2010-11-05,6549,3129,0,0,0,0,0,126.4912903,14.313,FALSO
29,2010-11-05,4434,2938,0,0,0,0,0,132.9245806,10.524,FALSO
30,2010-11-05,5871,2689,0,0,0,0,0,211.6135053,8.163,FALSO
31,2010-11-05,5871,2689,0,0,0,0,0,211.6135053,8.163,FALSO
32,2010-11-05,492,2729,0,0,0,0,0,190.9964377,9.137,FALSO
33,2010-11-05,7423,3009,0,0,0,0,0,126.4912903,9.265,FALSO
34,2010-11-05,5243,2699,0,0,0,0,0,126.4912903,10.21,FALSO
35,2010-11-05,4591,2917,0,0,0,0,0,136.7862258,8.763,FALSO
36,2010-11-05,6272,2655,0,0,0,0,0,210.7202444,8.476,FALSO
37,2010-11-05,6272,2689,0,0,0,0,0,210.7202444,8.476,FALSO
38,2010-11-05,6549,3129,0,0,0,0,0,126.4912903,14.313,FALSO
39,2010-11-05,6162,2689,0,0,0,0,0,210.7202444,8.476,FALSO
40,2010-11-05,3645,2938,0,0,0,0,0,132.9245806,5.287,FALSO
41,2010-11-05,4674,2729,0,0,0,0,0,190.9964377,7.508,FALSO
42,2010-11-05,7104,3009,0,0,0,0,0,126.4912903,9.003,FALSO
43,2010-11-05,6252,2689,0,0,0,0,0,203.8713871,10.21,FALSO
44,2010-11-05,4996,2831,0,0,0,0,0,126.4912903,7.61,FALSO
45,2010-11-05,4565,2917,0,0,0,0,0,182.9463648,8.724,FALSO
1,2010-11-12,5961,2728,0,0,0,0,0,212.003944,7.838,FALSO
2,2010-11-12,5969,2728,0,0,0,0,0,211.6608975,8.163,FALSO
3,2010-11-12,6279,2728,0,0,0,0,0,215.3256258,7.564,FALSO
4,2010-11-12,5265,2741,0,0,0,0,0,126.5461613,7.127,FALSO
5,2010-11-12,6237,2728,0,0,0,0,0,212.5604113,6.768,FALSO
6,2010-11-12,6211,2728,0,0,0,0,0,213.5268011,7.007,FALSO
7,2010-11-12,2212,2737,0,0,0,0,0,191.0411474,9.137,FALSO
8,2010-11-12,5489,2728,0,0,0,0,0,215.3721,6.433,FALSO
9,2010-11-12,6159,2728,0,0,0,0,0,215.5557297,6.56,FALSO
10,2010-11-12,6124,313,0,0,0,0,0,126.5461613,9.003,FALSO
11,2010-11-12,6374,2728,0,0,0,0,0,215.3256258,7.564,FALSO
12,2010-11-12,5779,313,0,0,0,0,0,126.5461613,14.313,FALSO
13,2010-11-12,4255,2831,0,0,0,0,0,126.5461613,7.795,FALSO
14,2010-11-12,4614,2931,0,0,0,0,0,182.9916129,8.724,FALSO
15,2010-11-12,3963,3065,0,0,0,0,0,132.9783226,8.067,FALSO
16,2010-11-12,3404,2737,0,0,0,0,0,191.0411474,6.986,FALSO
17,2010-11-12,3632,2831,0,0,0,0,0,126.5461613,6.885,FALSO
18,2010-11-12,4317,2961,0,0,0,0,0,132.9783226,9.331,FALSO
19,2010-11-12,403,3065,0,0,0,0,0,132.9783226,8.067,FALSO
20,2010-11-12,4238,2931,0,0,0,0,0,205.2098614,7.484,FALSO
21,2010-11-12,6095,2728,0,0,0,0,0,211.6608975,8.163,FALSO
22,2010-11-12,4442,2961,0,0,0,0,0,136.8349032,8.572,FALSO
23,2010-11-12,3559,2961,0,0,0,0,0,132.9783226,5.287,FALSO
24,2010-11-12,4176,3065,0,0,0,0,0,132.9783226,8.275,FALSO
25,2010-11-12,4068,2931,0,0,0,0,0,205.2098614,7.484,FALSO
26,2010-11-12,3751,2961,0,0,0,0,0,132.9783226,8.149,FALSO
27,2010-11-12,459,3065,0,0,0,0,0,136.8349032,8.021,FALSO
28,2010-11-12,5779,313,0,0,0,0,0,126.5461613,14.313,FALSO
29,2010-11-12,4442,2961,0,0,0,0,0,132.9783226,10.524,FALSO
30,2010-11-12,6095,2728,0,0,0,0,0,211.6608975,8.163,FALSO
31,2010-11-12,6095,2728,0,0,0,0,0,211.6608975,8.163,FALSO
32,2010-11-12,423,2737,0,0,0,0,0,191.0411474,9.137,FALSO
33,2010-11-12,6521,313,0,0,0,0,0,126.5461613,9.265,FALSO
34,2010-11-12,472,2741,0,0,0,0,0,126.5461613,10.21,FALSO
35,2010-11-12,459,2931,0,0,0,0,0,136.8349032,8.763,FALSO
36,2010-11-12,6197,2705,0,0,0,0,0,210.7667944,8.476,FALSO
37,2010-11-12,6197,2728,0,0,0,0,0,210.7667944,8.476,FALSO
38,2010-11-12,5779,313,0,0,0,0,0,126.5461613,14.313,FALSO
39,2010-11-12,6221,2728,0,0,0,0,0,210.7667944,8.476,FALSO
40,2010-11-12,385,2961,0,0,0,0,0,132.9783226,5.287,FALSO
41,2010-11-12,3899,2737,0,0,0,0,0,191.0411474,7.508,FALSO
42,2010-11-12,6124,313,0,0,0,0,0,126.5461613,9.003,FALSO
43,2010-11-12,5998,2728,0,0,0,0,0,203.9185484,10.21,FALSO
44,2010-11-12,4255,2831,0,0,0,0,0,126.5461613,7.61,FALSO
45,2010-11-12,4614,2931,0,0,0,0,0,182.9916129,8.724,FALSO
1,2010-11-19,5141,2771,0,0,0,0,0,211.8896737,7.838,FALSO
2,2010-11-19,5081,2771,0,0,0,0,0,211.5470304,8.163,FALSO
3,2010-11-19,5772,2771,0,0,0,0,0,215.2074519,7.564,FALSO
4,2010-11-19,4805,278,0,0,0,0,0,126.6072,7.127,FALSO
5,2010-11-19,5252,2771,0,0,0,0,0,212.445487,6.768,FALSO
6,2010-11-19,5299,2771,0,0,0,0,0,213.4107412,7.007,FALSO
7,2010-11-19,2556,2758,0,0,0,0,0,191.0312172,9.137,FALSO
8,2010-11-19,4386,2771,0,0,0,0,0,215.2538714,6.433,FALSO
9,2010-11-19,4996,2771,0,0,0,0,0,215.4372854,6.56,FALSO
10,2010-11-19,5883,3047,0,0,0,0,0,126.6072,9.003,FALSO
11,2010-11-19,5863,2771,0,0,0,0,0,215.2074519,7.564,FALSO
12,2010-11-19,5818,3161,0,0,0,0,0,126.6072,14.313,FALSO
13,2010-11-19,42,2842,0,0,0,0,0,126.6072,7.795,FALSO
14,2010-11-19,5002,3,0,0,0,0,0,182.8989385,8.724,FALSO
15,2010-11-19,441,3138,0,0,0,0,0,132.9172,8.067,FALSO
16,2010-11-19,2726,2758,0,0,0,0,0,191.0312172,6.986,FALSO
17,2010-11-19,3631,2842,0,0,0,0,0,126.6072,6.885,FALSO
18,2010-11-19,4526,303,0,0,0,0,0,132.9172,9.331,FALSO
19,2010-11-19,4422,3138,0,0,0,0,0,132.9172,8.067,FALSO
20,2010-11-19,4588,3,0,0,0,0,0,205.0992811,7.484,FALSO
21,2010-11-19,5171,2771,0,0,0,0,0,211.5470304,8.163,FALSO
22,2010-11-19,4862,303,0,0,0,0,0,136.7715714,8.572,FALSO
23,2010-11-19,4166,303,0,0,0,0,0,132.9172,5.287,FALSO
24,2010-11-19,4563,3138,0,0,0,0,0,132.9172,8.275,FALSO
25,2010-11-19,4272,3,0,0,0,0,0,205.0992811,7.484,FALSO
26,2010-11-19,3673,303,0,0,0,0,0,132.9172,8.149,FALSO
27,2010-11-19,5081,3138,0,0,0,0,0,136.7715714,8.021,FALSO
28,2010-11-19,5818,3161,0,0,0,0,0,126.6072,14.313,FALSO
29,2010-11-19,4862,303,0,0,0,0,0,132.9172,10.524,FALSO
30,2010-11-19,5171,2771,0,0,0,0,0,211.5470304,8.163,FALSO
31,2010-11-19,5171,2771,0,0,0,0,0,211.5470304,8.163,FALSO
32,2010-11-19,3624,2758,0,0,0,0,0,191.0312172,9.137,FALSO
33,2010-11-19,6195,3047,0,0,0,0,0,126.6072,9.265,FALSO
34,2010-11-19,4093,278,0,0,0,0,0,126.6072,10.21,FALSO
35,2010-11-19,5081,3,0,0,0,0,0,136.7715714,8.763,FALSO
36,2010-11-19,5673,2741,0,0,0,0,0,210.65429,8.476,FALSO
37,2010-11-19,5673,2771,0,0,0,0,0,210.65429,8.476,FALSO
38,2010-11-19,5818,3161,0,0,0,0,0,126.6072,14.313,FALSO
39,2010-11-19,555,2771,0,0,0,0,0,210.65429,8.476,FALSO
40,2010-11-19,4052,303,0,0,0,0,0,132.9172,5.287,FALSO
41,2010-11-19,3134,2758,0,0,0,0,0,191.0312172,7.508,FALSO
42,2010-11-19,5883,3047,0,0,0,0,0,126.6072,9.003,FALSO
43,2010-11-19,5496,2771,0,0,0,0,0,203.8191286,10.21,FALSO
44,2010-11-19,42,2842,0,0,0,0,0,126.6072,7.61,FALSO
45,2010-11-19,5002,3,0,0,0,0,0,182.8989385,8.724,FALSO
1,2010-11-26,6452,2735,0,0,0,0,0,211.7484333,7.838,VERDADERO
2,2010-11-26,6298,2735,0,0,0,0,0,211.4062867,8.163,VERDADERO
3,2010-11-26,6871,2735,0,0,0,0,0,215.0614025,7.564,VERDADERO
4,2010-11-26,4808,2752,0,0,0,0,0,126.6692667,7.127,VERDADERO
5,2010-11-26,6615,2735,0,0,0,0,0,212.303441,6.768,VERDADERO
6,2010-11-26,6579,2735,0,0,0,0,0,213.2672961,7.007,VERDADERO
7,2010-11-26,1795,2742,0,0,0,0,0,191.0121805,9.137,VERDADERO
8,2010-11-26,5107,2735,0,0,0,0,0,215.1077548,6.433,VERDADERO
9,2010-11-26,6018,2735,0,0,0,0,0,215.2909028,6.56,VERDADERO
10,2010-11-26,5533,3162,0,0,0,0,0,126.6692667,9.003,VERDADERO
11,2010-11-26,699,2735,0,0,0,0,0,215.0614025,7.564,VERDADERO
12,2010-11-26,4766,3162,0,0,0,0,0,126.6692667,14.313,VERDADERO
13,2010-11-26,2822,283,0,0,0,0,0,126.6692667,7.795,VERDADERO
14,2010-11-26,4615,3039,0,0,0,0,0,182.7832769,8.724,VERDADERO
15,2010-11-26,4071,3186,0,0,0,0,0,132.8369333,8.067,VERDADERO
16,2010-11-26,2346,2742,0,0,0,0,0,191.0121805,6.986,VERDADERO
17,2010-11-26,1903,283,0,0,0,0,0,126.6692667,6.885,VERDADERO
18,2010-11-26,4081,307,0,0,0,0,0,132.8369333,9.331,VERDADERO
19,2010-11-26,4262,3186,0,0,0,0,0,132.8369333,8.067,VERDADERO
20,2010-11-26,4666,3039,0,0,0,0,0,204.9621,7.484,VERDADERO
21,2010-11-26,6296,2735,0,0,0,0,0,211.4062867,8.163,VERDADERO
22,2010-11-26,4461,307,0,0,0,0,0,136.6895714,8.572,VERDADERO
23,2010-11-26,3495,307,0,0,0,0,0,132.8369333,5.287,VERDADERO
24,2010-11-26,4192,3186,0,0,0,0,0,132.8369333,8.275,VERDADERO
25,2010-11-26,4343,3039,0,0,0,0,0,204.9621,7.484,VERDADERO
26,2010-11-26,2811,307,0,0,0,0,0,132.8369333,8.149,VERDADERO
27,2010-11-26,4667,3186,0,0,0,0,0,136.6895714,8.021,VERDADERO
28,2010-11-26,4766,3162,0,0,0,0,0,126.6692667,14.313,VERDADERO
29,2010-11-26,4461,307,0,0,0,0,0,132.8369333,10.524,VERDADERO
30,2010-11-26,6296,2735,0,0,0,0,0,211.4062867,8.163,VERDADERO
31,2010-11-26,6296,2735,0,0,0,0,0,211.4062867,8.163,VERDADERO
32,2010-11-26,2997,2742,0,0,0,0,0,191.0121805,9.137,VERDADERO
33,2010-11-26,5687,3162,0,0,0,0,0,126.6692667,9.265,VERDADERO
34,2010-11-26,4113,2752,0,0,0,0,0,126.6692667,10.21,VERDADERO
35,2010-11-26,4667,3039,0,0,0,0,0,136.6895714,8.763,VERDADERO
36,2010-11-26,6773,2725,0,0,0,0,0,210.5152765,8.476,VERDADERO
37,2010-11-26,6773,2735,0,0,0,0,0,210.5152765,8.476,VERDADERO
38,2010-11-26,4766,3162,0,0,0,0,0,126.6692667,14.313,VERDADERO
39,2010-11-26,6775,2735,0,0,0,0,0,210.5152765,8.476,VERDADERO
40,2010-11-26,3294,307,0,0,0,0,0,132.8369333,5.287,VERDADERO
41,2010-11-26,253,2742,0,0,0,0,0,191.0121805,7.508,VERDADERO
42,2010-11-26,5533,3162,0,0,0,0,0,126.6692667,9.003,VERDADERO
43,2010-11-26,5476,2735,0,0,0,0,0,203.6952786,10.21,VERDADERO
44,2010-11-26,2822,283,0,0,0,0,0,126.6692667,7.61,VERDADERO
45,2010-11-26,4615,3039,0,0,0,0,0,182.7832769,8.724,VERDADERO
1,2010-12-03,4927,2708,0,0,0,0,0,211.607193,7.838,FALSO
2,2010-12-03,4933,2708,0,0,0,0,0,211.265543,8.163,FALSO
3,2010-12-03,5376,2708,0,0,0,0,0,214.9153531,7.564,FALSO
4,2010-12-03,464,2727,0,0,0,0,0,126.7313333,7.127,FALSO
5,2010-12-03,5131,2708,0,0,0,0,0,212.1613951,6.768,FALSO
6,2010-12-03,523,2708,0,0,0,0,0,213.123851,7.007,FALSO
7,2010-12-03,2188,2712,0,0,0,0,0,190.9931437,9.137,FALSO
8,2010-12-03,4285,2708,0,0,0,0,0,214.9616381,6.433,FALSO
9,2010-12-03,4989,2708,0,0,0,0,0,215.1445203,6.56,FALSO
10,2010-12-03,5117,3041,0,0,0,0,0,126.7313333,9.003,FALSO
11,2010-12-03,559,2708,0,0,0,0,0,214.9153531,7.564,FALSO
12,2010-12-03,4333,3041,0,0,0,0,0,126.7313333,14.313,FALSO
13,2010-12-03,258,2812,0,0,0,0,0,126.7313333,7.795,FALSO
14,2010-12-03,4093,3046,0,0,0,0,0,182.6676154,8.724,FALSO
15,2010-12-03,36,32,0,0,0,0,0,132.7566667,8.067,FALSO
16,2010-12-03,2368,2712,0,0,0,0,0,190.9931437,6.986,FALSO
17,2010-12-03,2247,2812,0,0,0,0,0,126.7313333,6.885,FALSO
18,2010-12-03,3709,3065,0,0,0,0,0,132.7566667,9.331,FALSO
19,2010-12-03,3664,32,0,0,0,0,0,132.7566667,8.067,FALSO
20,2010-12-03,3547,3046,0,0,0,0,0,204.8249189,7.484,FALSO
21,2010-12-03,5043,2708,0,0,0,0,0,211.265543,8.163,FALSO
22,2010-12-03,3942,3065,0,0,0,0,0,136.6075714,8.572,FALSO
23,2010-12-03,343,3065,0,0,0,0,0,132.7566667,5.287,FALSO
24,2010-12-03,3708,32,0,0,0,0,0,132.7566667,8.275,FALSO
25,2010-12-03,3241,3046,0,0,0,0,0,204.8249189,7.484,FALSO
26,2010-12-03,2773,3065,0,0,0,0,0,132.7566667,8.149,FALSO
27,2010-12-03,4181,32,0,0,0,0,0,136.6075714,8.021,FALSO
28,2010-12-03,4333,3041,0,0,0,0,0,126.7313333,14.313,FALSO
29,2010-12-03,3942,3065,0,0,0,0,0,132.7566667,10.524,FALSO
30,2010-12-03,5043,2708,0,0,0,0,0,211.265543,8.163,FALSO
31,2010-12-03,5043,2708,0,0,0,0,0,211.265543,8.163,FALSO
32,2010-12-03,3518,2712,0,0,0,0,0,190.9931437,9.137,FALSO
33,2010-12-03,5282,3041,0,0,0,0,0,126.7313333,9.265,FALSO
34,2010-12-03,347,2727,0,0,0,0,0,126.7313333,10.21,FALSO
35,2010-12-03,4181,3046,0,0,0,0,0,136.6075714,8.763,FALSO
36,2010-12-03,5444,2694,0,0,0,0,0,210.376263,8.476,FALSO
37,2010-12-03,5444,2708,0,0,0,0,0,210.376263,8.476,FALSO
38,2010-12-03,4333,3041,0,0,0,0,0,126.7313333,14.313,FALSO
39,2010-12-03,5355,2708,0,0,0,0,0,210.376263,8.476,FALSO
40,2010-12-03,336,3065,0,0,0,0,0,132.7566667,5.287,FALSO
41,2010-12-03,33,2712,0,0,0,0,0,190.9931437,7.508,FALSO
42,2010-12-03,5117,3041,0,0,0,0,0,126.7313333,9.003,FALSO
43,2010-12-03,4456,2708,0,0,0,0,0,203.5714286,10.21,FALSO
44,2010-12-03,258,2812,0,0,0,0,0,126.7313333,7.61,FALSO
45,2010-12-03,4093,3046,0,0,0,0,0,182.6676154,8.724,FALSO
1,2010-12-10,4633,2843,0,0,0,0,0,211.4659526,7.838,FALSO
2,2010-12-10,455,2843,0,0,0,0,0,211.1247993,8.163,FALSO
3,2010-12-10,5113,2843,0,0,0,0,0,214.7693037,7.564,FALSO
4,2010-12-10,424,286,0,0,0,0,0,126.7934,7.127,FALSO
5,2010-12-10,4827,2843,0,0,0,0,0,212.0193491,6.768,FALSO
6,2010-12-10,4846,2843,0,0,0,0,0,212.9804059,7.007,FALSO
7,2010-12-10,2424,2728,0,0,0,0,0,190.9741069,9.137,FALSO
8,2010-12-10,4247,2843,0,0,0,0,0,214.8155214,6.433,FALSO
9,2010-12-10,461,2843,0,0,0,0,0,214.9981378,6.56,FALSO
10,2010-12-10,6051,3091,0,0,0,0,0,126.7934,9.003,FALSO
11,2010-12-10,5333,2843,0,0,0,0,0,214.7693037,7.564,FALSO
12,2010-12-10,5001,3203,0,0,0,0,0,126.7934,14.313,FALSO
13,2010-12-10,3678,2817,0,0,0,0,0,126.7934,7.795,FALSO
14,2010-12-10,3054,3109,0,0,0,0,0,182.5519538,8.724,FALSO
15,2010-12-10,2397,3255,0,0,0,0,0,132.6764,8.067,FALSO
16,2010-12-10,3202,2728,0,0,0,0,0,190.9741069,6.986,FALSO
17,2010-12-10,3164,2817,0,0,0,0,0,126.7934,6.885,FALSO
18,2010-12-10,2564,3132,0,0,0,0,0,132.6764,9.331,FALSO
19,2010-12-10,2512,3255,0,0,0,0,0,132.6764,8.067,FALSO
20,2010-12-10,2427,3109,0,0,0,0,0,204.6877378,7.484,FALSO
21,2010-12-10,4635,2843,0,0,0,0,0,211.1247993,8.163,FALSO
22,2010-12-10,2843,3132,0,0,0,0,0,136.5255714,8.572,FALSO
23,2010-12-10,2012,3132,0,0,0,0,0,132.6764,5.287,FALSO
24,2010-12-10,2711,3255,0,0,0,0,0,132.6764,8.275,FALSO
25,2010-12-10,2265,3109,0,0,0,0,0,204.6877378,7.484,FALSO
26,2010-12-10,166,3132,0,0,0,0,0,132.6764,8.149,FALSO
27,2010-12-10,3083,3255,0,0,0,0,0,136.5255714,8.021,FALSO
28,2010-12-10,5001,3203,0,0,0,0,0,126.7934,14.313,FALSO
29,2010-12-10,2843,3132,0,0,0,0,0,132.6764,10.524,FALSO
30,2010-12-10,4635,2843,0,0,0,0,0,211.1247993,8.163,FALSO
31,2010-12-10,4635,2843,0,0,0,0,0,211.1247993,8.163,FALSO
32,2010-12-10,3662,2728,0,0,0,0,0,190.9741069,9.137,FALSO
33,2010-12-10,6072,3091,0,0,0,0,0,126.7934,9.265,FALSO
34,2010-12-10,4193,286,0,0,0,0,0,126.7934,10.21,FALSO
35,2010-12-10,3083,3109,0,0,0,0,0,136.5255714,8.763,FALSO
36,2010-12-10,5183,2813,0,0,0,0,0,210.2372494,8.476,FALSO
37,2010-12-10,5183,2843,0,0,0,0,0,210.2372494,8.476,FALSO
